company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,arrival_delay,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor
YX,3520,2025-08-03,ORD,CVG,2025-08-03 21:12:00+00:00,2025-08-03 23:42:00+00:00,2025-08-03 21:26:00+00:00,2025-08-03 23:36:00+00:00,70,ERJ-170,Express,47,62,34,14.0,-6.0,150.0,13,68,0,0,0,0.0,11,6,27,0.9714285714285714
UA,2661,2025-08-08,ORD,LGA,2025-08-08 10:00:00+00:00,2025-08-08 13:18:00+00:00,2025-08-08 10:21:00+00:00,2025-08-08 13:23:00+00:00,166,B737-800,Mainline,21,58,51,21.0,5.0,198.0,-30,194,7,2,1,0.0,5,61,1,1.0
OO,5493,2025-08-02,ORD,ATW,2025-08-02 11:05:00+00:00,2025-08-02 12:18:00+00:00,2025-08-02 11:13:00+00:00,2025-08-02 12:19:00+00:00,50,CRJ-200,Express,70,70,29,8.0,1.0,73.0,41,59,2,1,1,3.0,1,18,34,1.0
UA,2627,2025-08-01,ORD,MSP,2025-08-01 21:50:00+00:00,2025-08-01 23:28:00+00:00,2025-08-01 21:46:00+00:00,2025-08-01 23:08:00+00:00,179,B737-900,Mainline,85,85,56,-4.0,-20.0,98.0,29,72,3,0,0,0.0,6,7,42,0.4022346368715084
UA,2005,2025-08-15,ORD,TYS,2025-08-15 19:52:00+00:00,2025-08-15 22:37:00+00:00,2025-08-15 20:59:00+00:00,2025-08-15 23:40:00+00:00,150,A320-200,Mainline,57,81,46,67.0,63.0,165.0,11,77,1,0,1,4.0,3,13,30,0.5133333333333333
G7,4406,2025-08-15,ORD,TVC,2025-08-15 09:25:00+00:00,2025-08-15 11:54:00+00:00,2025-08-15 09:49:00+00:00,2025-08-15 12:00:00+00:00,50,CRJ-550,Express,-27,25,29,24.0,6.0,149.0,-56,58,2,1,0,0.0,0,13,23,1.0
UA,769,2025-08-08,ORD,BCN,2025-08-08 21:35:00+00:00,2025-08-09 13:15:00+00:00,2025-08-08 22:01:00+00:00,2025-08-09 13:36:00+00:00,243,B787-8,Mainline,455,496,150,26.0,21.0,940.0,305,275,11,2,2,6.0,0,69,117,1.0
UA,2011,2025-08-01,ORD,YVR,2025-08-01 08:48:00+00:00,2025-08-01 11:33:00+00:00,2025-08-01 09:24:00+00:00,2025-08-01 11:33:00+00:00,150,A320-200,Mainline,8,55,60,36.0,0.0,165.0,-52,170,6,1,0,2.0,7,96,43,1.0
UA,2329,2025-08-10,ORD,DTW,2025-08-10 14:50:00+00:00,2025-08-10 17:18:00+00:00,2025-08-10 15:50:00+00:00,2025-08-10 18:10:00+00:00,126,B737-700,Mainline,132,62,43,60.0,52.0,148.0,89,139,4,1,1,2.0,0,33,49,1.0
UA,2182,2025-08-07,ORD,PHL,2025-08-07 11:20:00+00:00,2025-08-07 14:29:00+00:00,2025-08-07 11:13:00+00:00,2025-08-07 14:13:00+00:00,150,A320-200,Mainline,160,143,46,-7.0,-16.0,189.0,114,212,14,4,3,1.0,1,58,32,1.0
UA,1599,2025-08-08,ORD,DEN,2025-08-08 08:45:00+00:00,2025-08-08 10:35:00+00:00,2025-08-08 08:40:00+00:00,2025-08-08 10:06:00+00:00,364,B777-2HD,Mainline,754,736,87,-5.0,-29.0,110.0,667,453,20,5,4,4.0,23,202,28,1.0
OO,5652,2025-08-02,ORD,GEG,2025-08-02 19:38:00+00:00,2025-08-02 21:59:00+00:00,2025-08-02 20:52:00+00:00,2025-08-02 23:04:00+00:00,76,ERJ-175,Express,53,57,39,74.0,65.0,141.0,14,89,4,0,0,5.0,9,5,41,1.0
UA,2430,2025-08-11,ORD,BNA,2025-08-11 14:10:00+00:00,2025-08-11 15:55:00+00:00,2025-08-11 14:15:00+00:00,2025-08-11 15:58:00+00:00,166,B737-MAX8,Mainline,76,92,51,5.0,3.0,105.0,25,168,3,0,1,3.0,3,22,45,1.0
UA,600,2025-08-10,ORD,LAS,2025-08-10 14:40:00+00:00,2025-08-10 16:40:00+00:00,2025-08-10 14:53:00+00:00,2025-08-10 16:47:00+00:00,179,B737-900,Mainline,86,123,56,13.0,7.0,120.0,30,207,8,1,1,7.0,12,83,45,1.0
UA,1044,2025-08-02,ORD,LAX,2025-08-02 09:05:00+00:00,2025-08-02 11:40:00+00:00,2025-08-02 10:06:00+00:00,2025-08-02 12:11:00+00:00,234,B757-300,Mainline,200,281,72,61.0,31.0,155.0,128,318,21,6,2,8.0,4,93,104,1.0
OO,5446,2025-08-01,ORD,CLE,2025-08-01 15:50:00+00:00,2025-08-01 18:21:00+00:00,2025-08-01 15:49:00+00:00,2025-08-01 18:22:00+00:00,76,ERJ-175,Express,56,53,34,-1.0,1.0,151.0,22,81,6,0,0,2.0,8,32,25,1.0
UA,1842,2025-08-10,ORD,SAN,2025-08-10 20:20:00+00:00,2025-08-10 22:44:00+00:00,2025-08-10 21:31:00+00:00,2025-08-10 23:57:00+00:00,200,A321-2NX,Mainline,85,79,62,71.0,73.0,144.0,23,224,7,1,0,1.0,0,49,42,1.0
G7,4426,2025-08-11,ORD,BUF,2025-08-11 10:35:00+00:00,2025-08-11 13:21:00+00:00,2025-08-11 10:32:00+00:00,2025-08-11 13:36:00+00:00,50,CRJ-550,Express,49,61,29,-3.0,15.0,166.0,20,53,1,0,0,1.0,7,9,8,1.0
UA,1756,2025-08-14,ORD,YYZ,2025-08-14 21:14:00+00:00,2025-08-14 23:58:00+00:00,2025-08-14 22:26:00+00:00,2025-08-15 00:41:00+00:00,166,B737-800,Mainline,74,57,65,72.0,43.0,164.0,9,174,3,1,1,1.0,24,36,30,1.0
YX,3498,2025-08-07,ORD,CVG,2025-08-07 07:10:00+00:00,2025-08-07 09:35:00+00:00,2025-08-07 07:07:00+00:00,2025-08-07 09:33:00+00:00,76,ERJ-175,Express,50,73,34,-3.0,-2.0,145.0,16,85,3,0,1,0.0,6,17,61,1.0
UA,729,2025-08-15,ORD,DFW,2025-08-15 07:00:00+00:00,2025-08-15 09:39:00+00:00,2025-08-15 06:55:00+00:00,2025-08-15 09:19:00+00:00,150,A320-200,Mainline,124,60,52,-5.0,-20.0,159.0,72,70,0,0,0,0.0,2,29,1,0.4666666666666667
UA,2666,2025-08-03,ORD,DEN,2025-08-03 05:00:00+00:00,2025-08-03 06:43:00+00:00,2025-08-03 04:55:00+00:00,2025-08-03 06:19:00+00:00,200,A321-2NX,Mainline,525,518,70,-5.0,-24.0,103.0,455,262,18,6,3,1.0,0,102,30,1.0
UA,2414,2025-08-06,ORD,BNA,2025-08-06 10:43:00+00:00,2025-08-06 12:28:00+00:00,2025-08-06 10:39:00+00:00,2025-08-06 12:14:00+00:00,166,B737-MAX8,Mainline,295,291,57,-4.0,-14.0,105.0,238,161,1,0,0,0.0,1,43,33,0.9698795180722891
UA,2497,2025-08-12,ORD,DTW,2025-08-12 19:35:00+00:00,2025-08-12 22:05:00+00:00,2025-08-12 23:53:00+00:00,2025-08-13 01:55:00+00:00,126,A319-100,Mainline,79,48,43,258.0,230.0,150.0,36,101,2,0,0,1.0,3,16,72,0.8015873015873016
YX,3520,2025-08-08,ORD,CVG,2025-08-08 21:10:00+00:00,2025-08-08 23:40:00+00:00,2025-08-08 21:16:00+00:00,2025-08-08 23:35:00+00:00,76,ERJ-175,Express,45,70,34,6.0,-5.0,150.0,11,74,1,0,0,0.0,11,12,34,0.9736842105263158
UA,2226,2025-08-02,ORD,CLE,2025-08-02 14:27:00+00:00,2025-08-02 16:54:00+00:00,2025-08-02 15:07:00+00:00,2025-08-02 17:16:00+00:00,179,B737-900,Mainline,-6,52,56,40.0,22.0,147.0,-62,222,11,1,2,5.0,1,19,102,1.0
UA,1178,2025-08-07,ORD,ORF,2025-08-07 18:22:00+00:00,2025-08-07 21:40:00+00:00,2025-08-07 18:48:00+00:00,2025-08-07 22:14:00+00:00,126,A319-100,Mainline,95,127,43,26.0,34.0,198.0,52,141,6,0,0,1.0,0,20,73,1.0
UA,1857,2025-08-05,ORD,MIA,2025-08-05 10:54:00+00:00,2025-08-05 15:14:00+00:00,2025-08-05 11:19:00+00:00,2025-08-05 15:30:00+00:00,179,B737-900,Mainline,1019,1004,119,25.0,16.0,260.0,900,175,8,1,1,3.0,0,74,23,0.9776536312849162
OO,5915,2025-08-15,ORD,LNK,2025-08-15 16:50:00+00:00,2025-08-15 18:45:00+00:00,2025-08-15 17:16:00+00:00,2025-08-15 19:13:00+00:00,50,CRJ-200,Express,45,26,29,26.0,28.0,115.0,16,54,1,0,0,3.0,1,22,28,1.0
OO,5414,2025-08-08,ORD,MEM,2025-08-08 15:35:00+00:00,2025-08-08 17:34:00+00:00,2025-08-08 15:56:00+00:00,2025-08-08 17:37:00+00:00,50,CRJ-550,Express,40,77,29,21.0,3.0,119.0,11,60,3,1,1,1.0,3,11,11,1.0
UA,1477,2025-08-03,ORD,PHX,2025-08-03 07:30:00+00:00,2025-08-03 09:20:00+00:00,2025-08-03 07:24:00+00:00,2025-08-03 09:08:00+00:00,179,B737-MAX9,Mainline,785,780,56,-6.0,-12.0,110.0,729,221,12,1,2,4.0,0,84,15,1.0
G7,4590,2025-08-05,ORD,MDT,2025-08-05 16:45:00+00:00,2025-08-05 19:52:00+00:00,2025-08-05 16:38:00+00:00,2025-08-05 19:20:00+00:00,50,CRJ-550,Express,50,70,29,-7.0,-32.0,187.0,21,56,2,0,0,1.0,0,3,15,1.0
UA,310,2025-08-07,ORD,MCI,2025-08-07 15:53:00+00:00,2025-08-07 17:31:00+00:00,2025-08-07 15:56:00+00:00,2025-08-07 17:24:00+00:00,126,A319-100,Mainline,58,63,43,3.0,-7.0,98.0,15,136,4,1,1,3.0,3,36,50,1.0
G7,4574,2025-08-14,ORD,YOW,2025-08-14 10:56:00+00:00,2025-08-14 14:04:00+00:00,2025-08-14 10:56:00+00:00,2025-08-14 14:05:00+00:00,50,CRJ-550,Express,64,63,37,0.0,1.0,188.0,27,50,1,1,0,2.0,0,2,32,1.0
G7,4389,2025-08-05,ORD,CID,2025-08-05 12:50:00+00:00,2025-08-05 14:04:00+00:00,2025-08-05 12:40:00+00:00,2025-08-05 13:43:00+00:00,50,CRJ-550,Express,79,62,29,-10.0,-21.0,74.0,50,50,1,0,1,1.0,9,3,16,1.0
OO,5946,2025-08-06,ORD,RAP,2025-08-06 20:05:00+00:00,2025-08-06 21:46:00+00:00,2025-08-06 20:11:00+00:00,2025-08-06 21:30:00+00:00,70,ERJ-175,Express,100,113,34,6.0,-16.0,101.0,66,46,2,0,0,2.0,0,5,32,0.6571428571428571
UA,769,2025-08-11,ORD,BCN,2025-08-11 21:35:00+00:00,2025-08-12 13:15:00+00:00,2025-08-11 23:01:00+00:00,2025-08-12 14:26:00+00:00,243,B787-8,Mainline,455,524,150,86.0,71.0,940.0,305,173,4,1,2,2.0,0,59,73,0.7119341563786008
OO,5274,2025-08-05,ORD,SBN,2025-08-05 21:30:00+00:00,2025-08-05 23:30:00+00:00,2025-08-05 21:25:00+00:00,2025-08-05 23:25:00+00:00,50,CRJ-550,Express,174,184,29,-5.0,-5.0,120.0,145,48,4,2,0,0.0,0,1,19,0.96
G7,4558,2025-08-14,ORD,XNA,2025-08-14 08:42:00+00:00,2025-08-14 10:43:00+00:00,2025-08-14 10:03:00+00:00,2025-08-14 11:40:00+00:00,50,CRJ-550,Express,58,66,29,81.0,57.0,121.0,29,43,0,0,0,3.0,1,9,12,0.86
OO,4739,2025-08-06,ORD,GRB,2025-08-06 15:35:00+00:00,2025-08-06 16:48:00+00:00,2025-08-06 15:30:00+00:00,2025-08-06 16:53:00+00:00,50,CRJ-200,Express,65,67,29,-5.0,5.0,73.0,36,44,1,0,1,4.0,5,22,28,0.88
OO,5136,2025-08-08,ORD,DEC,2025-08-08 07:45:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 07:35:00+00:00,2025-08-08 08:31:00+00:00,50,CRJ-200,Express,52,59,29,-10.0,-17.0,63.0,23,6,0,0,0,1.0,0,5,1,0.12
OO,5999,2025-08-10,ORD,OKC,2025-08-10 13:20:00+00:00,2025-08-10 15:49:00+00:00,2025-08-10 14:44:00+00:00,2025-08-10 16:42:00+00:00,76,ERJ-175,Express,79,53,39,84.0,53.0,149.0,40,90,4,1,1,1.0,3,23,35,1.0
YX,3568,2025-08-11,ORD,YYZ,2025-08-11 10:50:00+00:00,2025-08-11 13:42:00+00:00,2025-08-11 11:07:00+00:00,2025-08-11 14:03:00+00:00,76,ERJ-175,Express,68,93,42,17.0,21.0,172.0,26,82,2,0,0,0.0,4,22,25,1.0
YX,3603,2025-08-04,ORD,CMH,2025-08-04 13:00:00+00:00,2025-08-04 15:35:00+00:00,2025-08-04 13:00:00+00:00,2025-08-04 15:19:00+00:00,76,ERJ-175,Express,55,75,34,0.0,-16.0,155.0,21,83,2,0,0,2.0,0,22,27,1.0
UA,2483,2025-08-04,ORD,IAH,2025-08-04 10:45:00+00:00,2025-08-04 13:38:00+00:00,2025-08-04 11:07:00+00:00,2025-08-04 14:33:00+00:00,179,B737-900,Mainline,61,59,56,22.0,55.0,173.0,5,198,7,2,0,4.0,7,111,18,1.0
UA,1811,2025-08-15,ORD,MSP,2025-08-15 12:45:00+00:00,2025-08-15 14:28:00+00:00,2025-08-15 12:42:00+00:00,2025-08-15 14:13:00+00:00,166,B737-800,Mainline,57,63,51,-3.0,-15.0,103.0,6,206,12,2,2,5.0,15,76,150,1.0
OO,5375,2025-08-12,ORD,GRB,2025-08-12 08:50:00+00:00,2025-08-12 10:11:00+00:00,2025-08-12 08:47:00+00:00,2025-08-12 10:05:00+00:00,50,CRJ-200,Express,132,150,29,-3.0,-6.0,81.0,103,53,2,1,0,1.0,6,17,23,1.0
YX,3468,2025-08-08,ORD,BGR,2025-08-08 11:50:00+00:00,2025-08-08 15:39:00+00:00,2025-08-08 11:56:00+00:00,2025-08-08 15:29:00+00:00,76,ERJ-175,Express,47,78,34,6.0,-10.0,229.0,13,88,6,2,0,0.0,1,15,23,1.0
OO,5309,2025-08-10,ORD,FWA,2025-08-10 20:05:00+00:00,2025-08-10 22:21:00+00:00,2025-08-10 20:33:00+00:00,2025-08-10 22:50:00+00:00,50,CRJ-200,Express,82,122,29,28.0,29.0,136.0,53,56,4,1,0,1.0,0,7,43,1.0
UA,467,2025-08-07,ORD,CMH,2025-08-07 14:19:00+00:00,2025-08-07 16:50:00+00:00,2025-08-07 14:34:00+00:00,2025-08-07 16:55:00+00:00,126,A319-100,Mainline,64,65,43,15.0,5.0,151.0,21,100,1,0,0,2.0,0,19,59,0.7936507936507936
UA,2488,2025-08-11,ORD,LGA,2025-08-11 12:00:00+00:00,2025-08-11 15:20:00+00:00,2025-08-11 11:54:00+00:00,2025-08-11 15:03:00+00:00,166,B737-800,Mainline,157,57,51,-6.0,-17.0,200.0,106,167,2,0,3,0.0,1,40,13,1.0
YX,3569,2025-08-08,ORD,DTW,2025-08-08 13:00:00+00:00,2025-08-08 15:32:00+00:00,2025-08-08 12:54:00+00:00,2025-08-08 15:15:00+00:00,76,ERJ-175,Express,59,81,39,-6.0,-17.0,152.0,20,85,3,0,0,1.0,4,17,26,1.0
UA,3,2025-08-07,ORD,ZRH,2025-08-07 15:55:00+00:00,2025-08-08 07:45:00+00:00,2025-08-07 17:26:00+00:00,2025-08-08 09:06:00+00:00,167,B767-300,Mainline,105,156,145,91.0,81.0,950.0,-40,184,7,0,0,2.0,10,89,83,1.0
YX,3402,2025-08-11,ORD,YOW,2025-08-11 18:15:00+00:00,2025-08-11 21:35:00+00:00,2025-08-11 18:13:00+00:00,2025-08-11 21:28:00+00:00,76,ERJ-175,Express,70,106,42,-2.0,-7.0,200.0,28,78,1,0,0,2.0,0,8,51,1.0
UA,288,2025-08-05,ORD,SNN,2025-08-05 18:05:00+00:00,2025-08-06 07:30:00+00:00,2025-08-05 17:56:00+00:00,2025-08-06 07:00:00+00:00,176,B757-200,Mainline,240,245,122,-9.0,-30.0,805.0,118,145,7,0,1,5.0,11,33,81,0.8238636363636364
YX,3628,2025-08-03,ORD,IND,2025-08-03 17:50:00+00:00,2025-08-03 20:03:00+00:00,2025-08-03 18:27:00+00:00,2025-08-03 20:51:00+00:00,76,ERJ-175,Express,45,93,34,37.0,48.0,133.0,11,82,3,0,0,1.0,5,16,48,1.0
UA,2653,2025-08-07,ORD,RDU,2025-08-07 10:52:00+00:00,2025-08-07 13:59:00+00:00,2025-08-07 10:46:00+00:00,2025-08-07 13:51:00+00:00,179,B737-MAX9,Mainline,74,76,56,-6.0,-8.0,187.0,18,168,8,3,0,3.0,1,35,31,0.9385474860335196
UA,1239,2025-08-05,ORD,ROC,2025-08-05 14:07:00+00:00,2025-08-05 16:55:00+00:00,2025-08-05 14:04:00+00:00,2025-08-05 16:42:00+00:00,150,A320-200,Mainline,61,75,46,-3.0,-13.0,168.0,15,184,8,4,3,3.0,11,20,69,1.0
UA,1583,2025-08-11,ORD,BWI,2025-08-11 18:35:00+00:00,2025-08-11 21:42:00+00:00,2025-08-11 19:38:00+00:00,2025-08-11 22:47:00+00:00,179,B737-900,Mainline,19,88,56,63.0,65.0,187.0,-37,199,6,0,0,5.0,1,26,101,1.0
OO,5230,2025-08-13,ORD,CRW,2025-08-13 14:00:00+00:00,2025-08-13 16:45:00+00:00,2025-08-13 14:04:00+00:00,2025-08-13 17:12:00+00:00,50,CRJ-200,Express,268,65,29,4.0,27.0,165.0,239,58,3,0,0,5.0,2,23,25,1.0
UA,909,2025-08-10,ORD,AMS,2025-08-10 18:15:00+00:00,2025-08-11 09:20:00+00:00,2025-08-10 18:27:00+00:00,2025-08-11 09:52:00+00:00,243,B787-8,Mainline,280,298,95,12.0,32.0,905.0,185,270,8,4,2,7.0,0,87,119,1.0
OO,5427,2025-08-12,ORD,PIA,2025-08-12 09:05:00+00:00,2025-08-12 10:19:00+00:00,2025-08-12 09:54:00+00:00,2025-08-12 10:53:00+00:00,50,CRJ-200,Express,60,27,29,49.0,34.0,74.0,31,46,1,0,0,2.0,3,13,19,0.92
UA,416,2025-08-01,ORD,MXP,2025-08-01 21:35:00+00:00,2025-08-02 13:20:00+00:00,2025-08-01 22:00:00+00:00,2025-08-02 12:55:00+00:00,243,B787-8,Mainline,455,456,150,25.0,-25.0,945.0,305,285,12,3,3,3.0,0,61,132,1.0
UA,1485,2025-08-11,ORD,SEA,2025-08-11 13:40:00+00:00,2025-08-11 16:20:00+00:00,2025-08-11 13:40:00+00:00,2025-08-11 16:07:00+00:00,179,B737-900,Mainline,74,83,56,0.0,-13.0,160.0,18,186,2,0,0,2.0,5,68,48,1.0
UA,1316,2025-08-06,ORD,SRQ,2025-08-06 11:14:00+00:00,2025-08-06 15:10:00+00:00,2025-08-06 11:04:00+00:00,2025-08-06 14:52:00+00:00,126,B737-700,Mainline,111,115,43,-10.0,-18.0,236.0,68,133,7,1,0,1.0,0,58,22,1.0
UA,1641,2025-08-04,ORD,IND,2025-08-04 21:30:00+00:00,2025-08-04 23:43:00+00:00,2025-08-04 22:34:00+00:00,2025-08-05 00:45:00+00:00,166,B737-800,Mainline,-39,52,51,64.0,62.0,133.0,-90,138,6,3,1,5.0,0,6,76,0.8313253012048193
OO,5557,2025-08-09,ORD,OKC,2025-08-09 09:15:00+00:00,2025-08-09 11:54:00+00:00,2025-08-09 09:35:00+00:00,2025-08-09 11:47:00+00:00,76,ERJ-175,Express,84,120,34,20.0,-7.0,159.0,50,102,7,2,1,1.0,1,23,32,1.0
UA,1363,2025-08-07,ORD,LAX,2025-08-07 12:54:00+00:00,2025-08-07 15:23:00+00:00,2025-08-07 12:49:00+00:00,2025-08-07 15:11:00+00:00,200,A321-2NX,Mainline,75,91,62,-5.0,-12.0,149.0,13,248,14,2,1,2.0,21,63,51,1.0
UA,1398,2025-08-06,ORD,ATL,2025-08-06 18:20:00+00:00,2025-08-06 21:29:00+00:00,2025-08-06 21:02:00+00:00,2025-08-07 00:12:00+00:00,166,B737-800,Mainline,84,235,51,162.0,163.0,189.0,33,140,3,0,1,1.0,0,27,47,0.8433734939759037
UA,2200,2025-08-04,ORD,SEA,2025-08-04 21:16:00+00:00,2025-08-04 23:59:00+00:00,2025-08-04 21:18:00+00:00,2025-08-04 23:51:00+00:00,166,B737-MAX8,Mainline,63,52,51,2.0,-8.0,163.0,12,169,5,1,1,1.0,8,16,19,1.0
OO,5930,2025-08-05,ORD,FAR,2025-08-05 13:20:00+00:00,2025-08-05 15:26:00+00:00,2025-08-05 13:40:00+00:00,2025-08-05 15:54:00+00:00,70,ERJ-175,Express,14,46,34,20.0,28.0,126.0,-20,66,2,0,0,4.0,0,5,22,0.9428571428571428
OO,5646,2025-08-02,ORD,ATW,2025-08-02 13:59:00+00:00,2025-08-02 15:10:00+00:00,2025-08-02 13:50:00+00:00,2025-08-02 15:16:00+00:00,50,CRJ-200,Express,114,110,29,-9.0,6.0,71.0,85,57,1,0,1,1.0,18,13,24,1.0
UA,378,2025-08-15,ORD,LAX,2025-08-15 13:55:00+00:00,2025-08-15 16:26:00+00:00,2025-08-15 13:54:00+00:00,2025-08-15 16:33:00+00:00,179,B737-900,Mainline,61,58,56,-1.0,7.0,151.0,5,148,2,1,1,0.0,11,69,31,0.8268156424581006
OO,5215,2025-08-09,ORD,LNK,2025-08-09 09:06:00+00:00,2025-08-09 11:05:00+00:00,2025-08-09 08:58:00+00:00,2025-08-09 10:43:00+00:00,50,CRJ-200,Express,74,78,29,-8.0,-22.0,119.0,45,47,1,0,0,0.0,0,27,15,0.94
OO,5593,2025-08-11,ORD,MEM,2025-08-11 08:57:00+00:00,2025-08-11 11:02:00+00:00,2025-08-11 08:56:00+00:00,2025-08-11 10:56:00+00:00,76,ERJ-175,Express,55,65,34,-1.0,-6.0,125.0,21,79,1,1,0,1.0,13,30,8,1.0
YX,3535,2025-08-02,ORD,DSM,2025-08-02 13:12:00+00:00,2025-08-02 14:44:00+00:00,2025-08-02 13:08:00+00:00,2025-08-02 14:29:00+00:00,76,ERJ-175,Express,67,59,34,-4.0,-15.0,92.0,33,93,4,1,0,0.0,0,12,42,1.0
OO,5557,2025-08-14,ORD,OKC,2025-08-14 09:15:00+00:00,2025-08-14 11:54:00+00:00,2025-08-14 09:14:00+00:00,2025-08-14 11:42:00+00:00,76,ERJ-175,Express,70,79,34,-1.0,-12.0,159.0,36,87,6,3,1,0.0,1,21,20,1.0
OO,5517,2025-08-05,ORD,PVD,2025-08-05 18:15:00+00:00,2025-08-05 21:54:00+00:00,2025-08-05 18:12:00+00:00,2025-08-05 21:57:00+00:00,76,ERJ-175,Express,162,182,34,-3.0,3.0,219.0,128,80,2,1,1,1.0,1,7,37,1.0
G7,4387,2025-08-15,ORD,CID,2025-08-15 09:20:00+00:00,2025-08-15 10:40:00+00:00,2025-08-15 09:14:00+00:00,2025-08-15 10:24:00+00:00,50,CRJ-550,Express,87,96,29,-6.0,-16.0,80.0,58,51,1,0,0,1.0,0,0,34,1.0
OO,5526,2025-08-09,ORD,ATW,2025-08-09 18:05:00+00:00,2025-08-09 19:18:00+00:00,2025-08-09 18:06:00+00:00,2025-08-09 19:52:00+00:00,50,CRJ-200,Express,55,73,29,1.0,34.0,73.0,26,42,1,1,0,4.0,5,8,28,0.84
YX,3610,2025-08-15,ORD,YQB,2025-08-15 10:39:00+00:00,2025-08-15 14:16:00+00:00,2025-08-15 10:38:00+00:00,2025-08-15 14:12:00+00:00,76,ERJ-175,Express,57,66,42,-1.0,-4.0,217.0,15,79,1,0,0,2.0,4,22,19,1.0
UA,2618,2025-08-09,ORD,STL,2025-08-09 14:23:00+00:00,2025-08-09 15:47:00+00:00,2025-08-09 15:10:00+00:00,2025-08-09 16:19:00+00:00,150,A320-200,Mainline,129,210,46,47.0,32.0,84.0,83,191,13,3,1,2.0,2,10,117,1.0
OO,5215,2025-08-04,ORD,LNK,2025-08-04 09:06:00+00:00,2025-08-04 11:05:00+00:00,2025-08-04 09:03:00+00:00,2025-08-04 11:21:00+00:00,50,CRJ-200,Express,91,82,29,-3.0,16.0,119.0,62,53,2,1,0,0.0,0,27,15,1.0
OO,4791,2025-08-05,ORD,SBN,2025-08-05 10:35:00+00:00,2025-08-05 12:33:00+00:00,2025-08-05 10:41:00+00:00,2025-08-05 12:20:00+00:00,50,CRJ-550,Express,41,57,29,6.0,-13.0,118.0,12,45,0,0,0,1.0,5,1,19,0.9
OO,5414,2025-08-05,ORD,MEM,2025-08-05 15:35:00+00:00,2025-08-05 17:34:00+00:00,2025-08-05 15:32:00+00:00,2025-08-05 17:21:00+00:00,50,CRJ-550,Express,50,39,29,-3.0,-13.0,119.0,21,40,0,0,0,0.0,4,4,20,0.8
OO,5272,2025-08-10,ORD,MSN,2025-08-10 10:35:00+00:00,2025-08-10 11:43:00+00:00,2025-08-10 10:37:00+00:00,2025-08-10 11:51:00+00:00,50,CRJ-550,Express,41,64,29,2.0,8.0,68.0,12,54,2,0,0,2.0,22,1,14,1.0
OO,5124,2025-08-06,ORD,EAU,2025-08-06 21:07:00+00:00,2025-08-06 22:30:00+00:00,2025-08-06 22:42:00+00:00,2025-08-07 00:03:00+00:00,50,CRJ-200,Express,57,26,29,95.0,93.0,83.0,28,45,2,1,1,0.0,6,12,18,0.9
YX,3569,2025-08-03,ORD,ALB,2025-08-03 08:45:00+00:00,2025-08-03 12:09:00+00:00,2025-08-03 08:41:00+00:00,2025-08-03 11:41:00+00:00,76,ERJ-175,Express,46,42,39,-4.0,-28.0,204.0,7,81,3,0,2,4.0,9,21,45,1.0
G7,4452,2025-08-02,ORD,RIC,2025-08-02 10:50:00+00:00,2025-08-02 13:57:00+00:00,2025-08-02 10:41:00+00:00,2025-08-02 14:03:00+00:00,50,CRJ-550,Express,64,62,29,-9.0,6.0,187.0,35,60,3,0,0,1.0,3,10,28,1.0
OO,5124,2025-08-09,ORD,EAU,2025-08-09 21:07:00+00:00,2025-08-09 22:30:00+00:00,2025-08-09 22:34:00+00:00,2025-08-09 23:45:00+00:00,50,CRJ-200,Express,61,33,29,87.0,75.0,83.0,32,22,0,0,0,2.0,7,7,9,0.44
UA,422,2025-08-06,ORD,ATH,2025-08-06 16:15:00+00:00,2025-08-07 10:30:00+00:00,2025-08-06 16:38:00+00:00,2025-08-07 10:50:00+00:00,318,B787-10,Mainline,260,270,155,23.0,20.0,1095.0,105,345,12,3,1,2.0,0,105,146,1.0
G7,4507,2025-08-14,ORD,CHA,2025-08-14 20:14:00+00:00,2025-08-14 22:59:00+00:00,2025-08-14 20:20:00+00:00,2025-08-14 23:23:00+00:00,50,CRJ-550,Express,428,115,29,6.0,24.0,165.0,399,53,3,1,0,0.0,0,7,7,1.0
UA,1006,2025-08-07,ORD,LGA,2025-08-07 18:00:00+00:00,2025-08-07 21:20:00+00:00,2025-08-07 19:40:00+00:00,2025-08-07 22:45:00+00:00,166,B737-800,Mainline,-5,108,51,100.0,85.0,200.0,-56,186,6,1,1,3.0,10,29,18,1.0
G7,4558,2025-08-11,ORD,XNA,2025-08-11 08:42:00+00:00,2025-08-11 10:43:00+00:00,2025-08-11 08:36:00+00:00,2025-08-11 10:15:00+00:00,50,CRJ-550,Express,58,57,29,-6.0,-28.0,121.0,29,49,0,0,0,0.0,3,7,13,0.98
